YEAR,BFISH,PSU,STRATA_2020,APRU,ETCA,ETCO,HYQU,PRFI,PRSI,PRZO
2016,BFISH_2016_F,89,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,93,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,201,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,247,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,286,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,306,S16,0,1.342006005,0,0,0,13.1398843,0
2016,BFISH_2016_F,321,S22,0,6.652457514,0,0,0,0,0
2016,BFISH_2016_F,322,S04,0,0,0,0,0,0,0
2016,BFISH_2016_F,415,S16,0,1.082708271,0,0,0,0,0
2016,BFISH_2016_F,420,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,422,S22,0,0,0,0,0,5.08523571,0
2016,BFISH_2016_F,538,S21,0,3.693797331,0,0,0,0,0
2016,BFISH_2016_F,672,S20,0,3.111206903,0,0,0,0,0
2016,BFISH_2016_F,720,S15,0,0,0,0,5.854419587,0,0
2016,BFISH_2016_F,853,S16,0,0,0,0,0,9.088762264,0
2016,BFISH_2016_F,881,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,909,S16,0,0,0,0,0.5451965593,0,0
2016,BFISH_2016_F,935,S12,0,2.276334782,0,0,4.074268519,0,0
2016,BFISH_2016_F,945,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,1001,S22,0,3.93955116,0,0,0,0,0
2016,BFISH_2016_F,1027,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,1122,S04,0,0,0,0,0,0,0
2016,BFISH_2016_F,1178,S12,0,0,0,0,0.3235904161,0,0
2016,BFISH_2016_F,1206,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,1255,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,1322,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,1509,S16,0,2.71973191,0,0,0,0,0
2016,BFISH_2016_F,1514,S16,0,2.052147648,0,0,0,0,0.5349068801
2016,BFISH_2016_F,1553,S16,0,2.052147648,0,0,0,5.08523571,0.7739513499
2016,BFISH_2016_F,1598,S22,0,2.257291116,0,0,0,0,0
2016,BFISH_2016_F,1700,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,1734,S16,0,1.401541671,0,0,0.1313342168,0,0
2016,BFISH_2016_F,1776,S22,0,0.8186848184,0,0,0,0,0
2016,BFISH_2016_F,1805,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,1835,S14,0,0,0,0,0,0,0.7792670142
2016,BFISH_2016_F,1845,S22,0,1.343303277,0,0,0,0,0
2016,BFISH_2016_F,1848,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,1856,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,1870,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,2052,S16,0,5.087788439,0,0,0,0,0
2016,BFISH_2016_F,2074,S22,0,1.560038021,0,0,0,0,0
2016,BFISH_2016_F,2075,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,2232,S12,0,1.550096212,0,0,0,0,0
2016,BFISH_2016_F,2432,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,2443,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,2473,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,2546,S22,0,6.780619991,0,0,0,0,0
2016,BFISH_2016_F,2549,S03,0,0,0,0,0,0,0
2016,BFISH_2016_F,2577,S16,0,0,0,0,0,2.816925363,0
2016,BFISH_2016_F,2580,S22,0,1.082708271,0,0,0,0,0
2016,BFISH_2016_F,2592,S04,0,0,0,0,0,0,0
2016,BFISH_2016_F,2597,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,2600,S21,0,1.515937913,0,0,0,0,0
2016,BFISH_2016_F,2617,S04,0,0,0,0,0,0,0
2016,BFISH_2016_F,2678,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,2906,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,3037,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,3307,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,3480,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,3489,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,3767,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,3797,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,3803,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,3909,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,3996,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,4008,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,4082,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,4179,S16,0,0,0,0,4.628663657,0,0
2016,BFISH_2016_F,4299,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,4947,S16,0,0,0,0,0,0,3.219966355
2016,BFISH_2016_F,4951,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,5124,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,5564,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,5635,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,5717,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,5737,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,5980,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,6421,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,6534,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,6558,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,6724,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,7174,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,7638,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,7915,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,8220,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,8374,S14,0,3.410376404,0,0,34.92656221,0,0
2016,BFISH_2016_F,8427,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,8488,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,8489,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,8603,S24,0,2.528583607,0,0,0,0,0
2016,BFISH_2016_F,8771,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,9776,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,9801,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,9822,S18,0,0,0,0,0,0,0
2016,BFISH_2016_F,9829,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,9957,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,10318,S08,0,0,0,0,0,4.45509447,0
2016,BFISH_2016_F,10553,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,10674,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,10887,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,10993,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,11139,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,11189,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,11731,S20,0,3.378181377,0,0,0,0,0
2016,BFISH_2016_F,11943,S22,0,0.9012392257,0,0,0,0,0
2016,BFISH_2016_F,11947,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,12021,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,12051,S22,0,3.171836207,0,0,0,0,0
2016,BFISH_2016_F,12100,S14,0,12.32325499,0,0,0,0,0
2016,BFISH_2016_F,12259,S14,0,0,13.04246958,6.422339006,0,0,0
2016,BFISH_2016_F,12262,S20,0,2.44452028,0,0,0,0,0
2016,BFISH_2016_F,12339,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,12501,S20,0,1.577104311,0,0,0,0,0
2016,BFISH_2016_F,12532,S22,0,0,7.907959609,0,0,0,0
2016,BFISH_2016_F,13148,S22,0,16.33816175,0,0,0,0,0
2016,BFISH_2016_F,13209,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,13213,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,13335,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,13340,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,13461,S12,0,0,0,0,0,7.603548685,0
2016,BFISH_2016_F,13490,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,13688,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,13804,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,14086,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,14119,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,14276,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,14543,S19,0,0,0,0,0,0,0
2016,BFISH_2016_F,14647,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,14667,S15,0,0,0,0,20.08524076,0,0
2016,BFISH_2016_F,14898,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,15029,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,15347,S14,0,0,0,0,2.1311419,0.3111057664,0
2016,BFISH_2016_F,15715,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,15715,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,15777,S11,0,0,0,0,16.52650013,0,0
2016,BFISH_2016_F,16105,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,16285,S08,0,0,0,0,0,0,0
2016,BFISH_2016_F,16372,S21,0,2.739533996,0,0,0,0,0
2016,BFISH_2016_F,16521,S04,0,0,0,0,0,0,0
2016,BFISH_2016_F,16709,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,16773,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,16916,S04,0,0,0,0,21.14261303,0,0
2016,BFISH_2016_F,16916,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,17014,S03,0,0,0,0,0,0,0
2016,BFISH_2016_F,17334,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,17546,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,17551,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,17686,S03,0,0,0,0,0,0,0
2016,BFISH_2016_F,17907,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,17999,S15,0,0,0,0,0,0,0.8429086911
2016,BFISH_2016_F,18160,S10,0,0,0,0,2.348711162,0,0
2016,BFISH_2016_F,18162,S14,0,0,0,0,0.8247033069,0,0
2016,BFISH_2016_F,18252,S02,0,0,0,0,0,0,0
2016,BFISH_2016_F,18346,S03,0,0,0,0,1.895749017,0,0
2016,BFISH_2016_F,18568,S22,0,2.632217526,0,0,0,3.878710712,1.073423347
2016,BFISH_2016_F,19178,S14,0,0,0,0,4.353019072,0,0
2016,BFISH_2016_F,19416,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,19422,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,19600,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,20255,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,20256,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,20267,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,20593,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,20604,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,20846,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,21285,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,21783,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,22030,S20,0,1.287145429,0,0,0,7.603548685,0
2016,BFISH_2016_F,22083,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,22280,S16,0,2.481118746,0,0,0,7.321258853,0
2016,BFISH_2016_F,23096,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,23156,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,23271,S01,0,0,0,0,5.405494519,0,0
2016,BFISH_2016_F,23287,S22,0,5.986954904,0,0,0,0,0
2016,BFISH_2016_F,23294,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,23318,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,23576,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,23795,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,24057,S05,0,0,0,0,0,6.261200076,0
2016,BFISH_2016_F,24062,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,24063,S13,0,0,0,0,13.98782385,0,0
2016,BFISH_2016_F,24077,S21,0,2.44452028,0,0,0,0,0
2016,BFISH_2016_F,24081,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,24098,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,24340,S09,0,0,0,0,2.412643088,0,0
2016,BFISH_2016_F,24631,S16,0,0,0,0,0,15.33062998,0
2016,BFISH_2016_F,24923,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,25082,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,25103,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,25343,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,25521,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,25623,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,25782,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,25786,S20,0,1.421409414,0,0,0,0,0
2016,BFISH_2016_F,26079,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,26383,S16,0,0,18.15230513,0,0,0,0
2016,BFISH_2016_F,26383,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,26692,S22,0,4.763197382,0,0,0,0,0
2016,BFISH_2016_F,26698,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,26707,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,26717,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,27012,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,27104,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,27142,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,27143,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,27167,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,28264,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,28537,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,28870,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,29031,S18,0,0,0,0,0,0,0
2016,BFISH_2016_F,29043,S18,0,5.793758248,0,6.690515121,0,0,0
2016,BFISH_2016_F,29055,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,29284,S18,0,0,0,0,0,0,0
2016,BFISH_2016_F,29545,S23,0,0,0,0,0,0,0
2016,BFISH_2016_F,30380,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,31000,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,31041,S13,0,0,0,0,22.03910183,0,0
2016,BFISH_2016_F,31043,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,31830,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,31885,S23,0,0,0,0,0,0,0
2016,BFISH_2016_F,31889,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,31974,S11,0,0,0,0,18.07619151,0,0
2016,BFISH_2016_F,32113,S20,0,3.600724759,0,0,0,0,0
2016,BFISH_2016_F,32422,S06,0,0,0,0,123.3311466,0,0
2016,BFISH_2016_F,32431,S07,0,0,0,0,74.38022427,0,0
2016,BFISH_2016_F,32952,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,33105,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,33379,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,33557,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,33607,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,33687,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,33751,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,33832,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,33850,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,34110,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,34533,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,34795,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,35064,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,35078,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,35345,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,35426,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,35621,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,35622,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,35632,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,36027,S13,0,0,0,0,0,0,0
2016,BFISH_2016_F,36037,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,36120,S04,0,0,0,0,0,0,0
2016,BFISH_2016_F,36153,S17,0,0,0,0,0,0,0
2016,BFISH_2016_F,36214,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,36432,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,37042,S21,0,0,9.334244626,0,0,9.782531301,0
2016,BFISH_2016_F,37356,S12,0,0,0,0,12.98208198,0,0
2016,BFISH_2016_F,37357,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,37418,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,37496,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,37614,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,38099,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,38102,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,38103,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,38266,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,38336,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,38422,S21,0,0,6.303472634,0,0,4.568396999,0
2016,BFISH_2016_F,38425,S22,0,1.287145429,0,0,0,0,0
2016,BFISH_2016_F,38530,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,38641,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,38775,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,38885,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,39169,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,39176,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,39242,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,39627,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,39856,S12,28.35991636,0,0,0,0,1.793527008,0
2016,BFISH_2016_F,39926,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,39929,S05,0,0,0,0,127.4069739,0,0
2016,BFISH_2016_F,39985,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,40017,S08,0,0,0,0,6.487636949,0,0
2016,BFISH_2016_F,40082,S12,0,0,0,0,12.33224856,0,0
2016,BFISH_2016_F,40125,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,40201,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,40325,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,40472,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,40529,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,40619,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,40684,S06,0,0,0,0,0,0,0
2016,BFISH_2016_F,40685,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,40720,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,40721,S15,0,0,0,0,0,0,0
2016,BFISH_2016_F,40758,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,40766,S22,0,1.181969183,2.366187162,0,0,0,0
2016,BFISH_2016_F,40819,S14,0,0,0,0,0,0,0
2016,BFISH_2016_F,41006,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,41025,S22,0,0,0,0,2.590111946,0,0
2016,BFISH_2016_F,41035,S16,0,20.45365036,0,0,0,0,0.9157413958
2016,BFISH_2016_F,41078,S22,0,1.90783232,0,0,0,0,1.073423347
2016,BFISH_2016_F,41082,S22,0,4.367131771,0,0,0,0,0
2016,BFISH_2016_F,41083,S03,7.719429416,0,0,0,16.32738044,0,0
2016,BFISH_2016_F,41086,S11,0,0,0,0,0,0,0
2016,BFISH_2016_F,41087,S12,0,0,0,0,22.75060184,0,0
2016,BFISH_2016_F,41132,S16,0,0,0,0,0,0,0
2016,BFISH_2016_F,41137,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,41143,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,41200,S07,0,0,0,0,1.175094824,0,0
2016,BFISH_2016_F,41201,S10,0,0,0,0,0,0,0
2016,BFISH_2016_F,41308,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,41361,S15,0,3.71055279,0,0,0,0,0
2016,BFISH_2016_F,41526,S22,0,6.974642886,0,0,0,0,0
2016,BFISH_2016_F,41529,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,41534,S07,2.964977878,0,0,0,0,0,0
2016,BFISH_2016_F,41958,S10,0,1.338143191,0,0,0,0,0
2016,BFISH_2016_F,42377,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,42413,S22,0,1.770474945,12.03766378,0,0,0,0
2016,BFISH_2016_F,42558,S14,0,1.287145429,0,0,0,0,0.9157413958
2016,BFISH_2016_F,42689,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,43231,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,43459,S21,0,2.541140685,0,0,0,0,0
2016,BFISH_2016_F,43472,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,43538,S22,0,0,68.92766776,0,0,0,0
2016,BFISH_2016_F,43577,S22,0,0,0,0,0,0,0
2016,BFISH_2016_F,43666,S14,0,0,0,0,0,0,0.9925471751
2016,BFISH_2016_F,43800,S05,0,0,0,0,0,0,0
2016,BFISH_2016_F,43877,S20,0,5.586139585,0,0,0,0,0
2016,BFISH_2016_F,44105,S12,0,0,0,0,0,0,0
2016,BFISH_2016_F,44452,S06,0,0,0,0,0,0,0
2016,BFISH_2016_F,44487,S21,0,0,0,0,0,0,0
2016,BFISH_2016_F,44542,S14,0,0,0,13.25762944,0,0,2.413768394
2016,BFISH_2016_F,44943,S01,0,0,0,0,0,0,0
2016,BFISH_2016_F,45216,S24,0,0,0,0,0,0,0
2016,BFISH_2016_F,45337,S15,0,7.720739401,16.12580762,0,0,0,1.073423347
2016,BFISH_2016_F,45366,S20,0,0,0,0,0,0,0
2016,BFISH_2016_F,45437,S22,0,4.610305858,0,0,0,0,0
2016,BFISH_2016_F,45501,S17,0,0,0,0,0,0,0